id,hbnew,hb_label,sitenew,site_label,sexnew,sex_label,label,age_label,trans1.1993,trans1.1994,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017
11041041,1,SCOTLAND,410,Malignant brain cancer,1,Males,41,Crude Rate (Upper 95% CI) (Incidence),8.901685974,9.27646153,8.534255167,9.693501306,8.923908097,8.980008834,10.08565925,10.58688809,10.57902753,10.13314547,10.29784389,10.26207549,9.46371345,10.48818819,9.885900838,10.78594911,9.958179617,10.0201221,10.51379456,11.26834288,10.5705271,11.59325698,10.14826506,10.24442525,10.87884863
11041042,1,SCOTLAND,410,Malignant brain cancer,1,Males,42,EASR (Incidence),9.555748109,9.696185977,8.798599957,9.98972421,9.171576214,9.344539202,10.3871051,10.91386766,10.95857109,10.07338821,10.54053818,10.39067002,9.23249007,10.6717113,9.93547993,10.79578647,9.838083694,9.690698187,10.103094,10.91735463,10.16192964,11.13311076,9.529181353,9.58086865,10.1885289
11041044,1,SCOTLAND,410,Malignant brain cancer,1,Males,44,EASR (Lower 95% CI) (Incidence),8.185991049,8.354434789,7.527203272,8.631571956,7.878293561,8.022908219,9.003939923,9.505393526,9.515855154,8.748971737,9.141281523,9.020394512,7.982624837,9.283987866,8.58269785,9.423661274,8.540563372,8.439500367,8.839920788,9.603876353,8.889494243,9.815212659,8.332509593,8.385200127,8.957079727
11041045,1,SCOTLAND,410,Malignant brain cancer,1,Males,45,EASR (Upper 95% CI) (Incidence),11.029913,11.13639377,10.16775212,11.44565778,10.5617052,10.7654601,11.86765447,12.41822942,12.50162761,11.48978651,12.03798476,11.8564219,10.57192846,12.15468177,11.38581156,12.25980962,11.2260197,11.02711835,11.44939493,12.31379386,11.51823646,12.53282342,10.80497566,10.85506701,11.4981406
11041046,1,SCOTLAND,410,Malignant brain cancer,1,Males,46,WASR (Incidence),6.06699338,6.506324745,5.781258008,6.529428479,5.97554308,5.992753823,6.786937674,6.821956259,6.855839889,6.622209402,7.006762181,5.958079902,6.176210701,6.162455982,6.077575612,6.306736214,6.12820087,6.018413503,6.495064576,6.417817212,6.33164732,6.992804949,5.674566993,6.103991065,6.346382939
11041048,1,SCOTLAND,410,Malignant brain cancer,1,Males,48,WASR (Lower 95% CI) (Incidence),5.197018099,5.580742095,4.92442132,5.63208948,5.103987555,5.114597595,5.830923227,5.900339625,5.938385349,5.703636891,5.987597319,5.146870207,5.267499652,5.318442099,5.228242226,5.467393905,5.257277111,5.18026097,5.60712492,5.575745449,5.459835014,6.066387902,4.888415326,5.253901055,5.463750623
11041049,1,SCOTLAND,410,Malignant brain cancer,1,Males,49,WASR (Upper 95% CI) (Incidence),7.003305941,7.501881062,6.705807266,7.4921262,6.91478967,6.939459328,7.814460132,7.809473863,7.838232637,7.608359281,8.104847995,6.827784413,7.156167879,7.067718763,6.989896725,7.205137829,7.064895498,6.918492474,7.447313676,7.318243151,7.267089163,7.984089845,6.518477179,7.016891057,7.294133013
11041050,1,SCOTLAND,410,Malignant brain cancer,1,Males,50,Standardised Incidence Ratio,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
12041000,1,SCOTLAND,410,Malignant brain cancer,2,Females,0,Number of registrations: Under 5,3,7,3,6,3,4,3,3,2,5,4,3,5,2,2,4,2,4,5,8,7,2,10,8,1
12041001,1,SCOTLAND,410,Malignant brain cancer,2,Females,1,Number of registrations: 5..,6,7,5,2,3,5,2,2,3,3,2,3,1,4,8,3,5,1,5,3,3,5,2,5,2
12041002,1,SCOTLAND,410,Malignant brain cancer,2,Females,2,Number of registrations: 10-14,1,3,4,2,3,2,4,4,5,4,0,5,1,3,2,9,3,6,1,4,1,3,0,4,2
12041003,1,SCOTLAND,410,Malignant brain cancer,2,Females,3,Number of registrations: 15-19,5,2,1,3,2,3,3,1,0,1,2,1,3,3,2,4,3,1,4,3,2,4,0,3,2
12041004,1,SCOTLAND,410,Malignant brain cancer,2,Females,4,Number of registrations: 20-24,2,2,1,2,2,2,2,1,1,1,2,1,4,3,4,2,2,1,4,2,1,4,5,1,3
12041005,1,SCOTLAND,410,Malignant brain cancer,2,Females,5,Number of registrations: 25-29,6,3,0,9,3,2,7,6,2,3,2,3,3,1,6,2,5,6,3,4,4,5,2,6,5
12041006,1,SCOTLAND,410,Malignant brain cancer,2,Females,6,Number of registrations: 30-34,10,2,4,4,5,3,4,7,8,7,2,1,3,4,9,5,2,2,3,7,7,6,1,9,8
12041007,1,SCOTLAND,410,Malignant brain cancer,2,Females,7,Number of registrations: 35-39,5,8,5,9,6,3,4,10,10,8,4,5,4,8,7,4,4,8,7,6,6,8,3,4,5
12041008,1,SCOTLAND,410,Malignant brain cancer,2,Females,8,Number of registrations: 40-44,7,7,6,9,2,5,4,3,4,7,8,6,5,6,9,6,5,6,5,11,10,6,7,9,6
12041009,1,SCOTLAND,410,Malignant brain cancer,2,Females,9,Number of registrations: 45-49,6,12,12,4,8,10,8,11,11,5,8,12,7,8,10,14,7,9,8,10,16,6,9,8,5
12041010,1,SCOTLAND,410,Malignant brain cancer,2,Females,10,Number of registrations: 50-54,13,15,13,12,14,9,9,14,9,7,10,5,10,18,11,13,12,9,20,7,15,18,8,14,16
12041011,1,SCOTLAND,410,Malignant brain cancer,2,Females,11,Number of registrations: 55-59,22,10,18,13,7,13,8,18,17,6,6,23,23,13,12,20,14,19,14,13,24,21,13,13,20
12041012,1,SCOTLAND,410,Malignant brain cancer,2,Females,12,Number of registrations: 60-64,22,19,14,20,17,13,19,19,16,16,10,24,9,17,17,20,20,15,24,10,19,18,16,17,20
12041013,1,SCOTLAND,410,Malignant brain cancer,2,Females,13,Number of registrations: 65-69,28,21,17,19,23,14,27,23,18,16,21,11,18,19,23,24,33,22,17,15,24,27,28,25,31
12041014,1,SCOTLAND,410,Malignant brain cancer,2,Females,14,Number of registrations: 70-74,18,19,26,27,14,26,18,20,18,20,19,21,28,22,23,17,22,26,19,25,19,15,27,15,21
12041015,1,SCOTLAND,410,Malignant brain cancer,2,Females,15,Number of registrations: 75-79,13,10,11,9,18,19,16,25,16,22,18,17,14,13,13,17,18,22,15,19,20,18,24,19,21
12041016,1,SCOTLAND,410,Malignant brain cancer,2,Females,16,Number of registrations: 80x4,9,8,6,7,15,10,15,10,10,18,17,14,7,8,7,10,13,10,7,16,8,9,14,14,19
12041017,1,SCOTLAND,410,Malignant brain cancer,2,Females,17,Number of registrations: 85x9,2,4,0,4,5,5,7,8,5,8,5,7,4,2,4,12,11,5,9,5,14,10,15,5,2
12041018,1,SCOTLAND,410,Malignant brain cancer,2,Females,18,Number of registrations: 90+,1,0,2,2,4,2,1,1,2,2,1,1,1,2,4,3,2,1,5,5,6,5,1,0,6
12041019,1,SCOTLAND,410,Malignant brain cancer,2,Females,19,Number of registrations: All Ages,179,159,148,163,154,150,161,186,157,159,141,163,150,156,173,189,183,173,175,173,206,190,185,179,195
12041020,1,SCOTLAND,410,Malignant brain cancer,2,Females,20,Incidence rate: Under 5,1.897101229,4.436247948,1.925384917,3.958514765,2.029673831,2.768683422,2.121565715,2.177747773,1.48711047,3.795901944,3.087086716,2.328017693,3.854158637,1.530479499,1.497151669,2.911504811,1.425892787,2.805737734,3.476084538,5.524747415,4.866383026,1.403321662,7.047713017,5.726106033,0.729980291
12041021,1,SCOTLAND,410,Malignant brain cancer,2,Females,21,Incidence rate: 5..,3.795138428,4.397537379,3.158559697,1.266897242,1.900321788,3.190851191,1.284562767,1.305832501,2.007252874,2.049180328,1.388281516,2.110402172,0.714168387,2.897521894,5.914141451,2.254130694,3.797228024,0.758840492,3.779089542,2.231130216,2.172873843,3.536217944,1.394097392,3.411339292,1.35293282
12041022,1,SCOTLAND,410,Malignant brain cancer,2,Females,22,Incidence rate: 10-14,0.633701514,1.904072812,2.543332019,1.27665007,1.912155573,1.265510412,2.525778729,2.544399776,3.180985342,2.535914895,0,3.194663634,0.646399876,1.97302221,1.335586022,6.086962403,2.055033805,4.17728393,0.706713781,2.908879354,0.743494424,2.258015957,0,2.985141458,1.463946654
12041023,1,SCOTLAND,410,Malignant brain cancer,2,Females,23,Incidence rate: 15-19,3.28400754,1.322436457,0.657920707,1.958991772,1.283705287,1.909927805,1.910268329,0.636403556,0,0.637405505,1.267435155,0.629215745,1.886483971,1.873548,1.232316262,2.457243955,1.827418589,0.611127408,2.492833105,1.924631433,1.30872066,2.662920825,0,2.054147323,1.410775503
12041024,1,SCOTLAND,410,Malignant brain cancer,2,Females,24,Incidence rate: 20-24,1.041010613,1.078911594,0.558724767,1.169679566,1.235116842,1.281541951,1.291522447,0.642570281,0.634171708,0.618834858,1.217463293,0.603074474,2.360216196,1.755844034,2.320454809,1.146545744,1.14016635,0.562347463,2.180014715,1.071863059,0.538094393,2.16141443,2.70989491,0.548609549,1.690407501
12041025,1,SCOTLAND,410,Malignant brain cancer,2,Females,25,Incidence rate: 25-29,2.898998879,1.462259093,0,4.542059471,1.555532511,1.079651273,3.953261158,3.536734886,1.236369031,1.95196856,1.341138761,2.006326617,1.965601966,0.636650708,3.642058491,1.176456748,2.8999797,3.440623441,1.704962008,2.267021078,2.24575272,2.768227393,1.092341051,3.191913818,2.605903936
12041026,1,SCOTLAND,410,Malignant brain cancer,2,Females,26,Incidence rate: 30-34,4.957514104,0.972862014,1.919717418,1.922032742,2.403037439,1.45118925,1.96224638,3.507189739,4.059780264,3.633570034,1.075320849,0.559359198,1.735618951,2.414904792,5.651917256,3.201905774,1.272418422,1.251212112,1.827685784,4.126652872,4.029959873,3.413105186,0.562113547,5.010912654,4.429924138
12041027,1,SCOTLAND,410,Malignant brain cancer,2,Females,27,Incidence rate: 35-39,2.77307895,4.314180171,2.623983207,4.615550302,3.024742393,1.48606075,1.951352775,4.813918,4.795197131,3.832702534,1.928194053,2.434784302,1.980178414,3.997701322,3.553750476,2.091656383,2.171458351,4.486568336,4.078493521,3.662064672,3.753096304,4.994256605,1.844201829,2.402618855,2.893066477
12041028,1,SCOTLAND,410,Malignant brain cancer,2,Females,28,Incidence rate: 40-44,4.138387684,4.153119586,3.541139184,5.243135861,1.137352357,2.770144491,2.161753182,1.582036503,2.058354346,3.539160814,3.967702898,2.92297949,2.391280435,2.857020413,4.271638221,2.858272555,2.407434157,2.936311406,2.465592655,5.520010036,5.183173346,3.232619284,3.896140038,5.211077593,3.624063784
12041029,1,SCOTLAND,410,Malignant brain cancer,2,Females,29,Incidence rate: 45-49,3.567012271,6.96039535,6.807545029,2.238300682,4.668724796,5.938665463,4.768319287,6.529468679,6.433388115,2.849847248,4.446692495,6.492803809,3.695140363,4.127349365,5.054334091,6.924693953,3.402021773,4.298096898,3.799374053,4.745476375,7.62740144,2.887113849,4.40630003,3.944209161,2.504884525
12041030,1,SCOTLAND,410,Malignant brain cancer,2,Females,30,Incidence rate: 50-54,8.935444848,10.19596648,8.799420592,7.977874694,8.700083272,5.404074672,5.280605509,8.032865897,5.08632626,4.116847906,5.970184897,2.990090839,5.941664736,10.5338928,6.27112943,7.233393797,6.510275385,4.777399714,10.38313778,3.563048137,7.478499314,8.814196733,3.844841424,6.690177863,7.631002857
12041031,1,SCOTLAND,410,Malignant brain cancer,2,Females,31,Incidence rate: 55-59,15.51907788,7.015279278,12.61820807,9.198525406,4.95929833,9.107787158,5.536638707,12.39490156,11.47415952,3.778527886,3.649146708,13.62599603,13.29994853,7.397333546,7.098197649,12.01114634,8.442482572,11.38726903,8.275992528,7.510673823,13.55495688,11.56336725,6.998691783,6.839081669,10.29447341
12041032,1,SCOTLAND,410,Malignant brain cancer,2,Females,32,Incidence rate: 60-64,15.75468523,13.72584432,10.18841286,14.62790272,12.49347767,9.496468044,13.80011621,13.77750062,11.68488779,11.67584924,7.204143824,17.02961023,6.340930708,11.74341333,10.93142141,12.40764063,12.09570119,8.873744365,13.96688684,6.066635929,11.7065717,11.13193195,9.830968781,10.29392174,11.82920987
12041033,1,SCOTLAND,410,Malignant brain cancer,2,Females,33,Incidence rate: 65-69,21.20344707,15.97529155,12.93877675,14.53132648,17.56140766,10.71557049,20.80652246,17.79772499,13.93091812,12.42303541,16.18609383,8.417830496,13.73626374,14.60302821,17.64128367,18.15444897,24.61639452,16.2833902,12.31901912,10.10815728,15.60650791,17.09520764,17.34089727,15.23860609,19.65845028
12041034,1,SCOTLAND,410,Malignant brain cancer,2,Females,34,Incidence rate: 70-74,14.76087384,15.17499161,21.45851903,22.65062667,11.90719194,22.23324383,15.44123324,17.10600592,15.39277224,16.96640652,16.10237722,17.85319572,23.82775934,18.7087557,19.54153851,14.30314248,18.35490034,21.61982372,15.87261806,20.8482746,15.63425713,12.15086514,21.7034822,11.79709005,15.30868877
12041035,1,SCOTLAND,410,Malignant brain cancer,2,Females,35,Incidence rate: 75-79,14.41209729,11.59299319,12.22032128,9.648991144,18.52404524,18.90547264,15.4647645,24.91379826,16.09301764,22.42563862,18.44262295,17.40875763,14.22287241,13.18030659,13.00702379,16.92350575,17.90367821,21.75568367,14.74114549,18.59245342,19.35864799,17.23279593,22.8863502,18.2112699,20.06669788
12041036,1,SCOTLAND,410,Malignant brain cancer,2,Females,36,Incidence rate: 80x4,12.68910288,11.26586022,8.433480919,9.966682803,22.03128442,15.30737203,23.88725217,15.11921501,14.46006131,24.25745243,22.29303539,17.89823575,9.245806366,10.72918203,9.470978217,13.53216596,17.47476241,13.24819162,9.184664235,20.58857591,10.2473453,11.41827686,17.6498027,17.45265966,23.49769352
12041037,1,SCOTLAND,410,Malignant brain cancer,2,Females,37,Incidence rate: 85x9,5.064701562,9.943570239,0,9.599232061,11.87028156,11.75778954,16.44659555,18.74897467,11.70192848,19.18097248,12.47629504,18.04867987,9.530617107,4.454739843,8.567511995,25.0151133,22.41147468,10.47273946,18.94019109,10.52720229,29.43340692,20.7253886,30.68363131,10.0621843,3.950305161
12041038,1,SCOTLAND,410,Malignant brain cancer,2,Females,38,Incidence rate: 90+,5.62366438,0,10.4455006,10.13633369,19.83143282,9.575792397,4.635853692,4.473872584,8.688852203,9.44688489,4.692412369,4.593266272,4.521000045,8.933756198,18.12497168,13.7892995,9.196670805,4.119634176,19.14461845,18.47677469,21.9186089,17.50393839,3.52460172,0,20.45198896
12041039,1,SCOTLAND,410,Malignant brain cancer,2,Females,39,Crude Rate (Incidence),6.769940406,6.002564114,5.584195519,6.162174832,5.831084832,5.685955576,6.109094773,7.069517684,5.968521939,6.044806846,5.360411649,6.179633218,5.662689445,5.869116446,6.471058658,7.032306939,6.777953502,6.374404518,6.41119578,6.322383063,7.515450453,6.90640369,6.69675743,6.445347593,7.003052613
12041040,1,SCOTLAND,410,Malignant brain cancer,2,Females,40,Crude Rate (Lower 95% CI) (Incidence),5.81447411,5.105808913,4.720788968,5.252480623,4.946503027,4.812447288,5.201879386,6.090010787,5.071424441,5.141740776,4.512168213,5.267361706,4.792755431,4.984253963,5.542686769,6.065429368,5.831468838,5.459899138,5.496477901,5.415340953,6.524141232,5.959245565,5.766488085,5.535692261,6.054577026
12041041,1,SCOTLAND,410,Malignant brain cancer,2,Females,41,Crude Rate (Upper 95% CI) (Incidence),7.837610956,7.011483771,6.55980864,7.184154934,6.828210674,6.672171914,7.129029266,8.161732734,6.978586808,7.060826722,6.321785445,7.204508746,6.644870324,6.8657861,7.510446832,8.109498999,7.834290657,7.398268005,7.434630659,7.337890809,8.614816892,7.961324403,7.734376041,7.461827414,8.057964813
12041042,1,SCOTLAND,410,Malignant brain cancer,2,Females,42,EASR (Incidence),7.32084841,6.461951761,6.148562058,6.606253304,6.233885871,6.090345949,6.46742525,7.468457698,6.272347829,6.234549822,5.559621475,6.398130753,5.904302885,6.1297213,6.738488527,7.191747813,6.96048147,6.570673491,6.502330426,6.409342707,7.502383225,6.875916429,6.609032493,6.384449916,6.859882316
12041044,1,SCOTLAND,410,Malignant brain cancer,2,Females,44,EASR (Lower 95% CI) (Incidence),6.280243845,5.490463991,5.193068367,5.624501398,5.283549514,5.151240752,5.503490736,6.429748879,5.325785431,5.298982195,4.676341759,5.450170099,4.994531946,5.202609499,5.768532492,6.199259084,5.984670463,5.625125365,5.571458351,5.486498729,6.509879116,5.929899447,5.687614363,5.480323016,5.928247891
12041045,1,SCOTLAND,410,Malignant brain cancer,2,Females,45,EASR (Upper 95% CI) (Incidence),8.440052557,7.511409601,7.183551918,7.665816048,7.261656118,7.106924585,7.508000918,8.58380035,7.295192761,7.245053986,6.518180351,7.420978918,6.889069234,7.131729949,7.782710667,8.256850383,8.008907598,7.588598006,7.504057216,7.40286761,8.564275401,7.890920541,7.598609429,7.356593614,7.858512093
12041046,1,SCOTLAND,410,Malignant brain cancer,2,Females,46,WASR (Incidence),5.063921554,4.778414754,4.123732997,4.627085212,3.884242446,3.926068615,4.159466487,4.717020189,4.04884053,3.944104339,3.398143417,4.102861209,3.894901479,4.134583823,4.781494556,4.947779863,4.389474175,4.237761923,4.508358481,4.468846856,4.987809893,4.662353606,4.172226223,4.78922828,4.163038625
12041048,1,SCOTLAND,410,Malignant brain cancer,2,Females,48,WASR (Lower 95% CI) (Incidence),4.271321633,3.971329091,3.411955552,3.856098604,3.201380724,3.21766631,3.443976457,3.969493311,3.355925384,3.222236534,2.7460813,3.387809621,3.186311713,3.420775854,3.987145213,4.142347547,3.662207875,3.521197841,3.742445543,3.6785285,4.199817329,3.905995842,3.434960283,3.961082307,3.503997163
12041049,1,SCOTLAND,410,Malignant brain cancer,2,Females,49,WASR (Upper 95% CI) (Incidence),5.922981977,5.659049871,4.901938495,5.467293306,4.632134868,4.703898515,4.941480053,5.528082138,4.805819937,4.737843239,4.11862603,4.885360037,4.673572563,4.915025676,5.646931046,5.823705143,5.181633053,5.019706122,5.344515842,5.334923745,5.842550706,5.484660364,4.980102427,5.694816944,4.878030362
12041050,1,SCOTLAND,410,Malignant brain cancer,2,Females,50,Standardised Incidence Ratio,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10042000,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,0,Number of registrations: Under 5,6,14,8,11,8,9,12,9,4,9,16,9,12,8,6,9,11,6,10,14,16,8,16,13,8
10042001,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,1,Number of registrations: 5..,11,12,10,6,10,9,7,5,11,11,10,8,7,6,12,10,8,8,13,10,5,15,6,11,9
10042002,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,2,Number of registrations: 10-14,6,9,9,4,7,7,9,5,12,7,5,8,6,10,5,10,9,9,8,7,5,6,3,6,8
10042003,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,3,Number of registrations: 15-19,10,7,4,7,4,7,10,2,2,8,6,3,8,6,5,4,10,4,6,5,6,7,1,7,10
10042004,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,4,Number of registrations: 20-24,6,5,6,7,6,7,5,8,7,5,3,2,9,8,6,5,6,6,7,6,6,7,5,9,5
10042005,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,5,Number of registrations: 25-29,14,7,7,22,10,7,12,12,5,10,6,3,9,3,13,7,13,12,6,8,15,10,6,16,10
10042006,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,6,Number of registrations: 30-34,15,12,9,17,13,8,13,17,16,17,11,6,9,13,15,9,9,7,11,14,13,14,8,15,16
10042007,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,7,Number of registrations: 35-39,15,15,17,24,16,11,20,14,21,21,10,14,10,19,16,16,7,12,17,14,11,13,17,17,8
10042008,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,8,Number of registrations: 40-44,20,16,19,19,11,16,16,24,13,19,18,19,16,14,17,18,13,21,23,21,18,15,18,24,12
10042009,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,9,Number of registrations: 45-49,27,28,25,16,19,21,21,33,24,16,16,25,21,24,36,35,23,21,31,34,35,20,24,21,18
10042010,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,10,Number of registrations: 50-54,32,46,22,33,26,22,26,36,35,27,27,31,35,34,32,36,31,32,39,32,37,44,24,29,39
10042011,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,11,Number of registrations: 55-59,39,28,44,34,30,41,22,44,40,26,36,54,45,43,41,53,39,39,37,41,42,50,42,38,48
10042012,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,12,Number of registrations: 60-64,43,41,42,47,44,30,46,45,44,44,41,53,37,46,41,52,46,43,50,42,44,51,41,46,40
