id,id,id,id,id,id,id,id,id,id,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017,trans1.2018
11041041,1,SCOTLAND,410,Malignant brain cancer,1,Males,41,Crude Rate (Upper 95% CI) (Incidence),9.27646153,8.534255167,9.693501306,8.923908097,8.980008834,10.08565925,10.58688809,10.57902753,10.13317875,10.29791569,10.26207549,9.46374421,10.48842125,9.885896879,10.78597484,9.95818355,10.0201339,10.51379456,11.26834288,10.5705271,11.59325698,10.14826506,10.32537011,11.03961095,10.72390429
11041042,1,SCOTLAND,410,Malignant brain cancer,1,Males,42,EASR (Incidence),9.696185977,8.798599957,9.98972421,9.171576214,9.344539202,10.3871051,10.91386766,10.95857109,10.08658114,10.5406387,10.38479581,9.241742602,10.65730755,9.912519469,10.79224473,9.834888635,9.690685677,10.103094,10.91735463,10.16192964,11.13311076,9.529181353,9.658587429,10.35150198,9.940671406
11041044,1,SCOTLAND,410,Malignant brain cancer,1,Males,44,EASR (Lower 95% CI) (Incidence),8.354434789,7.527203272,8.631571956,7.878293561,8.022908219,9.003939923,9.505393526,9.515855154,8.759617501,9.145636468,9.019371717,7.989906708,9.275986406,8.569025124,9.422290803,8.538915916,8.43961479,8.839920788,9.603876353,8.889494243,9.815212659,8.332509593,8.458111606,9.10987476,8.730991995
11041045,1,SCOTLAND,410,Malignant brain cancer,1,Males,45,EASR (Upper 95% CI) (Incidence),11.13639377,10.16775212,11.44565778,10.5617052,10.7654601,11.86765447,12.41822942,12.50162761,11.50576382,12.03321157,11.84505418,10.58334813,12.13310409,11.35241784,12.25382793,11.22108503,11.02696111,11.44939493,12.31379386,11.51823646,12.53282342,10.80497566,10.93756689,11.67129857,11.22768985
11041046,1,SCOTLAND,410,Malignant brain cancer,1,Males,46,WASR (Incidence),6.506324745,5.781258008,6.529428479,5.97554308,5.992753823,6.786937674,6.821956259,6.855839889,6.621946315,7.005348849,5.957721763,6.175890494,6.162711214,6.077612591,6.306663611,6.128183192,6.018451318,6.495064576,6.417817212,6.33164732,6.992804949,5.674566993,6.165900646,6.472977558,6.163947231
11041048,1,SCOTLAND,410,Malignant brain cancer,1,Males,48,WASR (Lower 95% CI) (Incidence),5.580742095,4.92442132,5.63208948,5.103987555,5.114597595,5.830923227,5.900339625,5.938385349,5.703455516,5.986355179,5.146605887,5.267224362,5.318670765,5.228275862,5.467324912,5.257214392,5.18029854,5.60712492,5.575745449,5.459835014,6.066387902,4.888415326,5.310935774,5.580779477,5.318442928
11041049,1,SCOTLAND,410,Malignant brain cancer,1,Males,49,WASR (Upper 95% CI) (Incidence),7.501881062,6.705807266,7.4921262,6.91478967,6.939459328,7.814460132,7.809473863,7.838232637,7.608004884,8.103253097,6.827322195,7.15579942,7.068001832,6.989937149,7.205061818,7.06493014,6.91853015,7.447313676,7.318243151,7.267089163,7.984089845,6.518477179,7.083738638,7.430365904,7.070909196
11041050,1,SCOTLAND,410,Malignant brain cancer,1,Males,50,Standardised Incidence Ratio,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
12041000,1,SCOTLAND,410,Malignant brain cancer,2,Females,0,Number of registrations: Under 5,7,3,6,3,4,3,3,2,5,4,3,5,2,2,4,2,4,5,8,7,2,10,8,1,1
12041001,1,SCOTLAND,410,Malignant brain cancer,2,Females,1,Number of registrations: 5..,7,5,2,3,5,2,2,3,3,2,3,1,4,8,3,5,1,5,3,3,5,2,5,2,3
12041002,1,SCOTLAND,410,Malignant brain cancer,2,Females,2,Number of registrations: 10-14,3,4,2,3,2,4,4,5,4,0,5,1,3,2,9,3,6,1,4,1,3,0,4,2,0
12041003,1,SCOTLAND,410,Malignant brain cancer,2,Females,3,Number of registrations: 15-19,2,1,3,2,3,3,1,0,1,2,1,3,3,2,4,3,1,4,3,2,4,0,3,2,0
12041004,1,SCOTLAND,410,Malignant brain cancer,2,Females,4,Number of registrations: 20-24,2,1,2,2,2,2,1,1,1,2,1,4,3,4,2,2,1,4,2,1,4,5,1,3,1
12041005,1,SCOTLAND,410,Malignant brain cancer,2,Females,5,Number of registrations: 25-29,3,0,9,3,2,7,6,2,2,2,3,3,1,6,2,5,6,3,4,4,5,2,6,5,7
12041006,1,SCOTLAND,410,Malignant brain cancer,2,Females,6,Number of registrations: 30-34,2,4,4,5,3,4,7,8,7,2,1,3,4,9,5,2,2,3,7,7,6,1,9,8,10
12041007,1,SCOTLAND,410,Malignant brain cancer,2,Females,7,Number of registrations: 35-39,8,5,9,6,3,4,10,10,8,4,5,4,8,7,4,4,8,7,6,6,8,3,4,5,7
12041008,1,SCOTLAND,410,Malignant brain cancer,2,Females,8,Number of registrations: 40-44,7,6,9,2,5,4,3,4,7,8,6,5,6,9,6,5,6,5,11,10,6,7,9,6,3
12041009,1,SCOTLAND,410,Malignant brain cancer,2,Females,9,Number of registrations: 45-49,12,12,4,8,10,8,11,11,5,8,12,7,8,10,14,7,9,8,10,16,6,9,8,5,8
12041010,1,SCOTLAND,410,Malignant brain cancer,2,Females,10,Number of registrations: 50-54,15,13,12,14,9,9,14,9,7,10,5,10,18,11,13,12,9,20,7,15,18,8,14,16,13
12041011,1,SCOTLAND,410,Malignant brain cancer,2,Females,11,Number of registrations: 55-59,10,18,13,7,13,8,18,17,6,6,23,23,13,12,20,14,19,14,13,24,21,13,13,21,23
12041012,1,SCOTLAND,410,Malignant brain cancer,2,Females,12,Number of registrations: 60-64,19,14,20,17,13,19,19,16,16,10,24,9,17,17,20,20,15,24,10,19,18,16,17,20,20
12041013,1,SCOTLAND,410,Malignant brain cancer,2,Females,13,Number of registrations: 65-69,21,17,19,23,14,27,23,18,16,21,11,18,21,23,24,33,22,17,15,24,27,28,25,31,27
12041014,1,SCOTLAND,410,Malignant brain cancer,2,Females,14,Number of registrations: 70-74,19,26,27,14,26,18,20,18,20,19,21,28,22,23,17,22,26,19,25,19,15,27,15,21,29
12041015,1,SCOTLAND,410,Malignant brain cancer,2,Females,15,Number of registrations: 75-79,10,11,9,18,19,16,25,16,22,18,17,14,13,13,17,18,22,15,19,20,18,24,20,21,17
12041016,1,SCOTLAND,410,Malignant brain cancer,2,Females,16,Number of registrations: 80x4,8,6,7,15,10,15,10,10,18,17,14,7,8,7,10,13,10,7,16,8,9,14,14,20,16
12041017,1,SCOTLAND,410,Malignant brain cancer,2,Females,17,Number of registrations: 85x9,4,0,4,5,5,7,8,5,8,5,7,4,2,4,12,11,5,9,5,14,10,15,5,2,12
12041018,1,SCOTLAND,410,Malignant brain cancer,2,Females,18,Number of registrations: 90+,0,2,2,4,2,1,1,2,2,1,1,1,2,4,3,2,1,5,5,6,5,1,0,6,3
12041019,1,SCOTLAND,410,Malignant brain cancer,2,Females,19,Number of registrations: All Ages,159,148,163,154,150,161,186,157,158,141,163,150,158,173,189,183,173,175,173,206,190,185,180,197,200
12041020,1,SCOTLAND,410,Malignant brain cancer,2,Females,20,Incidence rate: Under 5,4.436247948,1.925384917,3.958514765,2.029673831,2.768683422,2.121565715,2.177747773,1.48711047,3.795959581,3.086991418,2.328053825,3.854039805,1.5305732,1.497174084,2.911547196,1.42551675,2.805599978,3.476084538,5.524747415,4.866383026,1.403321662,7.047713017,5.726106033,0.729980291,0.744695903
12041021,1,SCOTLAND,410,Malignant brain cancer,2,Females,21,Incidence rate: 5..,4.397537379,3.158559697,1.266897242,1.900321788,3.190851191,1.284562767,1.305832501,2.007252874,2.049180328,1.38824297,2.110417018,0.714209192,2.897437941,5.91405401,2.254147632,3.797112676,0.758834733,3.779089542,2.231130216,2.172873843,3.536217944,1.394097392,3.411339292,1.35293282,2.0374483
12041022,1,SCOTLAND,410,Malignant brain cancer,2,Females,22,Incidence rate: 10-14,1.904072812,2.543332019,1.27665007,1.912155573,1.265510412,2.525778729,2.544399776,3.180985342,2.535882741,0,3.194684046,0.646437483,1.972957332,1.33560386,6.08704474,2.055512542,4.177254847,0.706713781,2.908879354,0.743494424,2.258015957,0,2.985141458,1.463946654,0
12041023,1,SCOTLAND,410,Malignant brain cancer,2,Females,23,Incidence rate: 15-19,1.322436457,0.657920707,1.958991772,1.283705287,1.909927805,1.910268329,0.636403556,0,0.63742582,1.267403028,0.629235542,1.886400936,1.873501199,1.232377009,2.457153388,1.827696919,0.611164758,2.492833105,1.924631433,1.30872066,2.662920825,0,2.054147323,1.410775503,0
12041024,1,SCOTLAND,410,Malignant brain cancer,2,Females,24,Incidence rate: 20-24,1.078911594,0.558724767,1.169679566,1.235116842,1.281541951,1.291522447,0.642570281,0.634171708,0.618854006,1.217448471,0.6030672,2.360216196,1.756039312,2.320549042,1.146512881,1.139828456,0.562353788,2.180014715,1.071863059,0.538094393,2.16141443,2.70989491,0.548609549,1.690407501,0.576910873
12041025,1,SCOTLAND,410,Malignant brain cancer,2,Females,25,Incidence rate: 25-29,1.462259093,0,4.542059471,1.555532511,1.079651273,3.953261158,3.536734886,1.236369031,1.301278506,1.341210711,2.006340035,1.965743641,0.636699351,3.641947957,1.176408308,2.900299311,3.440505066,1.704962008,2.267021078,2.24575272,2.768227393,1.092341051,3.191913818,2.605903936,3.649482816
12041026,1,SCOTLAND,410,Malignant brain cancer,2,Females,26,Incidence rate: 30-34,0.972862014,1.919717418,1.922032742,2.403037439,1.45118925,1.96224638,3.507189739,4.059780264,3.633532312,1.075315067,0.559374843,1.735639033,2.414963111,5.651775285,3.201967289,1.272580348,1.251219939,1.827685784,4.126652872,4.029959873,3.413105186,0.562113547,5.010912654,4.429924138,5.455031448
12041027,1,SCOTLAND,410,Malignant brain cancer,2,Females,27,Incidence rate: 35-39,4.314180171,2.623983207,4.615550302,3.024742393,1.48606075,1.951352775,4.813918,4.795197131,3.832849436,1.928175464,2.43476059,1.980188217,3.997581463,3.553876772,2.091743887,2.171517293,4.486593498,4.078493521,3.662064672,3.753096304,4.994256605,1.844201829,2.402618855,2.893066477,3.949268821
12041028,1,SCOTLAND,410,Malignant brain cancer,2,Females,28,Incidence rate: 40-44,4.153119586,3.541139184,5.243135861,1.137352357,2.770144491,2.161753182,1.582036503,2.058354346,3.539125027,3.967801293,2.92303645,2.391303308,2.857129252,4.27167877,2.858258939,2.407353019,2.936397627,2.465592655,5.520010036,5.183173346,3.232619284,3.896140038,5.211077593,3.624063784,1.852457903
12041029,1,SCOTLAND,410,Malignant brain cancer,2,Females,29,Incidence rate: 45-49,6.96039535,6.807545029,2.238300682,4.668724796,5.938665463,4.768319287,6.529468679,6.433388115,2.849831005,4.446667778,6.492909202,3.695179375,4.127455836,5.054282999,6.924591202,3.401988705,4.298096898,3.799374053,4.745476375,7.62740144,2.887113849,4.40630003,3.944209161,2.504884525,4.129543789
12041030,1,SCOTLAND,410,Malignant brain cancer,2,Females,30,Incidence rate: 50-54,10.19596648,8.799420592,7.977874694,8.700083272,5.404074672,5.280605509,8.032865897,5.08632626,4.116799482,5.970184897,2.990126602,5.941664736,10.53438599,6.271308195,7.233595041,6.510275385,4.777475794,10.38313778,3.563048137,7.478499314,8.814196733,3.844841424,6.690177863,7.631002857,6.225516957
12041031,1,SCOTLAND,410,Malignant brain cancer,2,Females,31,Incidence rate: 55-59,7.015279278,12.61820807,9.198525406,4.95929833,9.107787158,5.536638707,12.39490156,11.47415952,3.778480295,3.64921329,13.62615748,13.30017926,7.397375639,7.098071691,12.01114634,8.442635308,11.38699605,8.275992528,7.510673823,13.55495688,11.56336725,6.998691783,6.839081669,10.80919708,11.58060098
12041032,1,SCOTLAND,410,Malignant brain cancer,2,Females,32,Incidence rate: 60-64,13.72584432,10.18841286,14.62790272,12.49347767,9.496468044,13.80011621,13.77750062,11.68488779,11.67584924,7.204091924,17.03009359,6.340752013,11.74381895,10.93142141,12.40794853,12.09592065,8.873534388,13.96688684,6.066635929,11.7065717,11.13193195,9.830968781,10.29392174,11.82920987,11.55648521
12041033,1,SCOTLAND,410,Malignant brain cancer,2,Females,33,Incidence rate: 65-69,15.97529155,12.93877675,14.53132648,17.56140766,10.71557049,20.80652246,17.79772499,13.93091812,12.42293896,16.18609383,8.417894914,13.73626374,16.13981693,17.64101305,18.15472363,24.61657815,16.28351072,12.31901912,10.10815728,15.60650791,17.09520764,17.34089727,15.23860609,19.65845028,17.37462918
12041034,1,SCOTLAND,410,Malignant brain cancer,2,Females,34,Incidence rate: 70-74,15.17499161,21.45851903,22.65062667,11.90719194,22.23324383,15.44123324,17.10600592,15.39277224,16.96640652,16.10237722,17.85319572,23.82796211,18.7087557,19.54153851,14.30314248,18.35581921,21.62018327,15.87261806,20.8482746,15.63425713,12.15086514,21.7034822,11.79709005,15.30868877,20.33517986
12041035,1,SCOTLAND,410,Malignant brain cancer,2,Females,35,Incidence rate: 75-79,11.59299319,12.22032128,9.648991144,18.52404524,18.90547264,15.4647645,24.91379826,16.09301764,22.42563862,18.44262295,17.40875763,14.22272792,13.18044023,13.00702379,16.92350575,17.90403438,21.75568367,14.74114549,18.59245342,19.35864799,17.23279593,22.8863502,19.16975779,20.06669788,16.02851189
12041036,1,SCOTLAND,410,Malignant brain cancer,2,Females,36,Incidence rate: 80x4,11.26586022,8.433480919,9.966682803,22.03128442,15.30737203,23.88725217,15.11921501,14.46006131,24.83306661,22.66515566,18.12016256,9.30207835,10.72932593,9.470978217,13.53216596,17.47429263,13.24836714,9.184664235,20.58857591,10.2473453,11.41827686,17.6498027,17.45265966,24.73441423,19.52791271
12041037,1,SCOTLAND,410,Malignant brain cancer,2,Females,37,Incidence rate: 85x9,9.943570239,0,9.599232061,11.87028156,11.75778954,16.44659555,18.74897467,11.70192848,19.30269031,12.66688623,18.35102897,9.758239614,4.57310102,8.709663372,25.26262605,22.5354421,10.48899704,18.94019109,10.52720229,29.43340692,20.7253886,30.68363131,10.0621843,3.950305161,23.54926703
12041038,1,SCOTLAND,410,Malignant brain cancer,2,Females,38,Incidence rate: 90+,0,10.4455006,10.13633369,19.83143282,9.575792397,4.635853692,4.473872584,8.688852203,8.633341967,4.311831666,4.274417611,4.239623521,8.491126773,17.50930182,13.49102847,9.077705156,4.105933073,19.14461845,18.47677469,21.9186089,17.50393839,3.52460172,0,20.45198896,10.23646228
12041039,1,SCOTLAND,410,Malignant brain cancer,2,Females,39,Crude Rate (Incidence),6.002564114,5.584195519,6.162174832,5.831084832,5.685955576,6.109094773,7.069517684,5.968521939,6.006770923,5.360377006,6.179633218,5.662672343,5.944462169,6.471061078,7.03229124,6.777950992,6.374397472,6.41119578,6.322383063,7.515450453,6.90640369,6.69675743,6.481355122,7.074878793,7.170131812
12041040,1,SCOTLAND,410,Malignant brain cancer,2,Females,40,Crude Rate (Lower 95% CI) (Incidence),5.105808913,4.720788968,5.252480623,4.946503027,4.812447288,5.201879386,6.090010787,5.071424441,5.106668422,4.512139052,5.267361706,4.792740956,5.053696509,5.542688843,6.065415827,5.831466678,5.459893102,5.496477901,5.415340953,6.524141232,5.959245565,5.766488085,5.569064802,6.121373334,6.21079982
12041041,1,SCOTLAND,410,Malignant brain cancer,2,Females,41,Crude Rate (Upper 95% CI) (Incidence),7.011483771,6.55980864,7.184154934,6.828210674,6.672171914,7.129029266,8.161732734,6.978586808,7.019835989,6.321744588,7.204508746,6.644850256,6.947018623,7.510449642,8.109480895,7.834287756,7.398259827,7.434630659,7.337890809,8.614816892,7.961324403,7.734376041,7.500462765,8.134808327,8.235684443
12041042,1,SCOTLAND,410,Malignant brain cancer,2,Females,42,EASR (Incidence),6.461951761,6.148562058,6.606253304,6.233885871,6.090345949,6.46742525,7.468457698,6.272347829,6.203584892,5.567977012,6.405087141,5.90632752,6.211683376,6.734452071,7.192525159,6.961255018,6.570779154,6.502330426,6.409342707,7.502383225,6.875916429,6.609032493,6.422789432,6.924257373,6.891863936
12041044,1,SCOTLAND,410,Malignant brain cancer,2,Females,44,EASR (Lower 95% CI) (Incidence),5.490463991,5.193068367,5.624501398,5.283549514,5.151240752,5.503490736,6.429748879,5.325785431,5.270296734,4.683707446,5.456307188,4.996366529,5.278006782,5.765244584,6.200091394,5.98541571,5.625222933,5.571458351,5.486498729,6.509879116,5.929899447,5.687614363,5.51567197,5.988473411,5.967163713
12041045,1,SCOTLAND,410,Malignant brain cancer,2,Females,45,EASR (Upper 95% CI) (Incidence),7.511409601,7.183551918,7.665816048,7.261656118,7.106924585,7.508000918,8.58380035,7.295192761,7.211833248,6.527578692,7.428801205,6.891288633,7.220279089,7.777854472,8.257555951,8.009705114,7.588711796,7.504057216,7.40286761,8.564275401,7.890920541,7.598609429,7.397951191,7.926981623,7.882199751
12041046,1,SCOTLAND,410,Malignant brain cancer,2,Females,46,WASR (Incidence),4.778414754,4.123732997,4.627085212,3.884242446,3.926068615,4.159466487,4.717020189,4.04884053,3.892799198,3.398997285,4.102962267,3.894894724,4.180751437,4.781476635,4.94779501,4.389511145,4.23773587,4.508358481,4.468846856,4.987809893,4.662353606,4.172226223,4.798813159,4.189811175,4.070466044
12041048,1,SCOTLAND,410,Malignant brain cancer,2,Females,48,WASR (Lower 95% CI) (Incidence),3.971329091,3.411955552,3.856098604,3.201380724,3.21766631,3.443976457,3.969493311,3.355925384,3.177622955,2.746910635,3.387908352,3.186308994,3.464074431,3.987128847,4.142358323,3.662243606,3.521180336,3.742445543,3.6785285,4.199817329,3.905995842,3.434960283,3.97040254,3.529402424,3.439419563
12041049,1,SCOTLAND,410,Malignant brain cancer,2,Females,49,WASR (Upper 95% CI) (Incidence),5.659049871,4.901938495,5.467293306,4.632134868,4.703898515,4.941480053,5.528082138,4.805819937,4.679479005,4.119490732,4.885462055,4.673561064,4.963810424,5.646911571,5.823725224,5.181670895,5.019670327,5.344515842,5.334923745,5.842550706,5.484660364,4.980102427,5.704548202,4.906021785,4.75387928
12041050,1,SCOTLAND,410,Malignant brain cancer,2,Females,50,Standardised Incidence Ratio,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10042000,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,0,Number of registrations: Under 5,14,8,11,8,9,12,9,4,9,16,9,12,8,6,9,11,6,10,14,16,8,16,13,9,4
10042001,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,1,Number of registrations: 5..,12,10,6,10,9,7,5,11,11,10,8,7,6,12,10,8,8,13,10,5,15,8,11,9,11
10042002,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,2,Number of registrations: 10-14,9,9,4,7,7,9,5,12,7,5,8,6,10,5,10,9,9,8,7,5,6,3,6,8,6
10042003,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,3,Number of registrations: 15-19,7,4,7,4,7,10,2,2,8,6,3,8,6,5,4,10,4,6,5,6,7,1,7,10,4
10042004,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,4,Number of registrations: 20-24,5,6,7,6,7,5,8,7,5,3,2,9,8,6,5,6,6,7,6,6,8,5,10,6,6
10042005,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,5,Number of registrations: 25-29,7,7,22,10,7,12,12,5,9,6,3,9,3,13,7,13,12,6,8,15,10,6,16,10,12
10042006,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,6,Number of registrations: 30-34,12,9,17,13,8,13,17,16,17,11,6,9,13,15,9,9,7,11,14,13,14,8,15,16,20
10042007,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,7,Number of registrations: 35-39,15,17,24,16,11,20,14,21,21,10,14,10,19,16,16,7,12,17,14,11,13,17,17,8,19
10042008,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,8,Number of registrations: 40-44,16,19,19,11,16,16,24,13,19,18,19,16,14,17,18,13,21,23,21,18,15,18,24,13,10
10042009,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,9,Number of registrations: 45-49,28,25,16,19,21,21,33,24,16,16,25,21,24,36,35,23,21,31,34,35,20,24,21,19,16
10042010,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,10,Number of registrations: 50-54,46,22,33,26,22,26,36,35,27,27,31,35,34,32,36,31,32,39,32,37,44,24,29,39,33
10042011,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,11,Number of registrations: 55-59,28,44,34,30,41,22,44,40,26,36,54,45,43,41,53,39,39,37,41,42,50,42,38,49,57
10042012,1,SCOTLAND,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,12,Number of registrations: 60-64,41,42,47,44,30,46,45,44,44,41,53,37,46,41,52,46,43,50,42,44,51,41,46,40,53
